row_index,hhid2,baseline_high,n_specifications,n_high,strict_robust_high,high_in_all_available,never_high,switcher,n_baseline_switches,switch_drivers,switch__equal_indicator_weights,switch__flood_binary_omitted,switch__flood_depth_omitted,switch__literacy_direction_reversed,switch__literacy_omitted,switch__loan_burden_direction,switch__loan_omitted,switch__robust_p01_p99_bounds,switch__zero_meal_households_excluded,switch__zero_meals_as_missing
3483,4095,False,11,2,False,False,False,True,2,equal_indicator_weights|flood_binary_omitted,True,True,False,False,False,False,False,False,False,False
3484,4096,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
3485,4097,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
3486,4098,False,11,2,False,False,False,True,2,equal_indicator_weights|flood_binary_omitted,True,True,False,False,False,False,False,False,False,False
3487,4099,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
3488,41,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
3489,410,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
3490,4100,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
3491,4101,True,11,8,False,False,False,True,3,flood_binary_omitted|loan_burden_direction|loan_omitted,False,True,False,False,False,True,True,False,False,False
3492,4103,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
3493,4105,False,11,2,False,False,False,True,2,equal_indicator_weights|flood_binary_omitted,True,True,False,False,False,False,False,False,False,False
3494,4106,False,11,2,False,False,False,True,2,literacy_direction_reversed|loan_burden_direction,False,False,False,True,False,True,False,False,False,False
3495,4107,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
3496,4109,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
3497,411,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
3498,4110,True,11,8,False,False,False,True,3,flood_binary_omitted|loan_burden_direction|loan_omitted,False,True,False,False,False,True,True,False,False,False
3499,4111,True,11,9,False,False,False,True,2,flood_binary_omitted|robust_p01_p99_bounds,False,True,False,False,False,False,False,True,False,False
3500,4112,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
3501,4113,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
3502,4114,True,11,8,False,False,False,True,3,flood_binary_omitted|literacy_direction_reversed|literacy_omitted,False,True,False,True,True,False,False,False,False,False
3503,4115,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
3504,4116.1,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
3505,4116.2,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
3506,4117,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
3507,4118,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
3508,412,True,11,10,False,False,False,True,1,literacy_direction_reversed,False,False,False,True,False,False,False,False,False,False
3509,4120,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
3510,4121,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
3511,4122,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
3512,4123,True,11,11,True,True,False,False,0,,False,False,False,False,False,False,False,False,False,False
3513,4124,False,11,2,False,False,False,True,2,loan_burden_direction|robust_p01_p99_bounds,False,False,False,False,False,True,False,True,False,False
3514,4125.1,True,11,7,False,False,False,True,4,equal_indicator_weights|flood_binary_omitted|loan_burden_direction|loan_omitted,True,True,False,False,False,True,True,False,False,False
3515,4125.2,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
3516,4126.1,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
3517,4126.2,True,11,10,False,False,False,True,1,loan_burden_direction,False,False,False,False,False,True,False,False,False,False
3518,4127,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
3519,4128,False,11,5,False,False,False,True,5,equal_indicator_weights|literacy_direction_reversed|literacy_omitted|loan_burden_direction|loan_omitted,True,False,False,True,True,True,True,False,False,False
3520,4129,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
3521,413,True,11,10,False,False,False,True,1,loan_burden_direction,False,False,False,False,False,True,False,False,False,False
3522,4130,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
3523,4131,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
3524,4132,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
3525,4133,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
3526,4135,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
3527,4136,False,11,2,False,False,False,True,2,equal_indicator_weights|flood_binary_omitted,True,True,False,False,False,False,False,False,False,False
3528,4137,False,11,6,False,False,False,True,6,flood_depth_omitted|literacy_direction_reversed|literacy_omitted|loan_burden_direction|loan_omitted|robust_p01_p99_bounds,False,False,True,True,True,True,True,True,False,False
3529,4138,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
3530,4139,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
3531,414,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
3532,4141,False,11,2,False,False,False,True,2,loan_burden_direction|robust_p01_p99_bounds,False,False,False,False,False,True,False,True,False,False
3533,4142,False,11,1,False,False,False,True,1,literacy_direction_reversed,False,False,False,True,False,False,False,False,False,False
3534,4143,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
3535,4145,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
3536,4146,False,11,1,False,False,False,True,1,robust_p01_p99_bounds,False,False,False,False,False,False,False,True,False,False
3537,4147,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
3538,4148,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
3539,4149,True,11,7,False,False,False,True,4,flood_binary_omitted|loan_burden_direction|loan_omitted|robust_p01_p99_bounds,False,True,False,False,False,True,True,True,False,False
3540,415,True,11,10,False,False,False,True,1,loan_burden_direction,False,False,False,False,False,True,False,False,False,False
3541,4150,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
3542,4151,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
3543,4152,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
3544,4153,False,11,4,False,False,False,True,4,equal_indicator_weights|flood_depth_omitted|literacy_direction_reversed|literacy_omitted,True,False,True,True,True,False,False,False,False,False
3545,4154,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
3546,4155,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
3547,4156,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
3548,4157,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
3549,4158,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
3550,4159,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
3551,416,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
3552,4160,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
3553,4161,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
3554,4162.1,False,11,2,False,False,False,True,2,literacy_direction_reversed|literacy_omitted,False,False,False,True,True,False,False,False,False,False
3555,4163,False,11,2,False,False,False,True,2,equal_indicator_weights|flood_binary_omitted,True,True,False,False,False,False,False,False,False,False
3556,4164.1,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
3557,4164.2,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
3558,4165,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
3559,4166,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
3560,4167,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
3561,4168,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
3562,4169,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
3563,417,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
3564,4170,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
3565,4171,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
3566,4172,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
3567,4173,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
3568,4174,True,11,6,False,False,False,True,5,flood_binary_omitted|literacy_direction_reversed|loan_burden_direction|loan_omitted|robust_p01_p99_bounds,False,True,False,True,False,True,True,True,False,False
3569,4175,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
3570,4176,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
3571,4177,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
3572,4178.1,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
3573,4178.2,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
3574,4179,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
3575,418,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
3576,4180,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
3577,4181,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
3578,4182,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
3579,4183,False,11,0,False,False,True,False,0,,False,False,False,False,False,False,False,False,False,False
